# Time (s), Martensite Fraction
1.188010000000000010e+00,7.174876890583892219e-02
1.188150199999999934e+00,7.174856970222709407e-02
1.188290399999999858e+00,7.174837055448335388e-02
1.188430599999999782e+00,7.174817146259204748e-02
1.188570799999999705e+00,7.174797242653752072e-02
1.188710999999999629e+00,7.174777344630411946e-02
1.188851199999999553e+00,7.174757452187618956e-02
1.188991399999999476e+00,7.174737565323807686e-02
1.189131599999999400e+00,7.174717684037412724e-02
1.189271799999999324e+00,7.174697808326868653e-02
1.189411999999999248e+00,7.174677938190610060e-02
1.189552199999999171e+00,7.174658073627082633e-02
1.189692399999999095e+00,7.174638214634720956e-02
1.189832599999999019e+00,7.174618361211959616e-02
1.189972799999998943e+00,7.174598513357233198e-02
1.190020000000000078e+00,7.174591831971532940e-02
1.190160200000000001e+00,7.174572041860005633e-02
1.190300399999999925e+00,7.174552257284683154e-02
1.190440599999999849e+00,7.174532478244022293e-02
1.190580799999999773e+00,7.174512704736468738e-02
1.190720999999999696e+00,7.174492936760490380e-02
1.190861199999999620e+00,7.174473174314521806e-02
1.191001399999999544e+00,7.174453417397030908e-02
1.191141599999999467e+00,7.174433666006452270e-02
1.191281799999999391e+00,7.174413920141264889e-02
1.191421999999999315e+00,7.174394179799903348e-02
1.191562199999999239e+00,7.174374444980835541e-02
1.191702399999999162e+00,7.174354715682496053e-02
1.191842599999999086e+00,7.174334991903363878e-02
1.191982799999999010e+00,7.174315273641884705e-02
1.192029999999999923e+00,7.174308635879600438e-02
1.192169199999999929e+00,7.174288615954504955e-02
1.192308399999999935e+00,7.174268601717714855e-02
1.192447599999999941e+00,7.174248593167620314e-02
1.192586799999999947e+00,7.174228590302600406e-02
1.192725999999999953e+00,7.174208593121034205e-02
1.192865199999999959e+00,7.174188601621311889e-02
1.193004399999999965e+00,7.174168615801823634e-02
1.193143599999999971e+00,7.174148635660948514e-02
1.193282799999999977e+00,7.174128661197076706e-02
1.193421999999999983e+00,7.174108692408598387e-02
1.193561199999999989e+00,7.174088729293892630e-02
1.193700399999999995e+00,7.174068771851349613e-02
1.193839600000000001e+00,7.174048820079359512e-02
1.193978800000000007e+00,7.174028873976312504e-02
1.193990000000000107e+00,7.174027269154137354e-02
1.194130200000000031e+00,7.174007733110765450e-02
1.194270399999999954e+00,7.173988202505765521e-02
1.194410599999999878e+00,7.173968677337627664e-02
1.194550799999999802e+00,7.173949157604830873e-02
1.194690999999999725e+00,7.173929643305876347e-02
1.194831199999999649e+00,7.173910134439243080e-02
1.194971399999999573e+00,7.173890631003410068e-02
1.195111599999999497e+00,7.173871132996878508e-02
1.195251799999999420e+00,7.173851640418127396e-02
1.195391999999999344e+00,7.173832153265657929e-02
1.195532199999999268e+00,7.173812671537949104e-02
1.195672399999999191e+00,7.173793195233491016e-02
1.195812599999999115e+00,7.173773724350784864e-02
1.195952799999999039e+00,7.173754258888309643e-02
1.195999999999999952e+00,7.173747706222766141e-02
1.196140199999999876e+00,7.173728294051362475e-02
1.196280399999999799e+00,7.173708887271057488e-02
1.196420599999999723e+00,7.173689485880352379e-02
1.196560799999999647e+00,7.173670089877759448e-02
1.196700999999999571e+00,7.173650699261768793e-02
1.196841199999999494e+00,7.173631314030903816e-02
1.196981399999999418e+00,7.173611934183665717e-02
1.197121599999999342e+00,7.173592559718544592e-02
1.197261799999999266e+00,7.173573190634063845e-02
1.197401999999999189e+00,7.173553826928713573e-02
1.197542199999999113e+00,7.173534468601006076e-02
1.197682399999999037e+00,7.173515115649442553e-02
1.197822599999998960e+00,7.173495768072535306e-02
1.197962799999998884e+00,7.173476425868785533e-02
1.198010000000000019e+00,7.173469914694441396e-02
1.198150400000000060e+00,7.173450697254835084e-02
1.198290800000000100e+00,7.173431485119796669e-02
1.198431200000000141e+00,7.173412278287860655e-02
1.198571600000000181e+00,7.173393076757561548e-02
1.198712000000000222e+00,7.173373880527433855e-02
1.198852400000000262e+00,7.173354689596023182e-02
1.198992800000000303e+00,7.173335503961852933e-02
1.199133200000000343e+00,7.173316323623468715e-02
1.199273600000000384e+00,7.173297148579416138e-02
1.199414000000000424e+00,7.173277978828218604e-02
1.199554400000000465e+00,7.173258814368421721e-02
1.199694800000000505e+00,7.173239655198571096e-02
1.199835200000000546e+00,7.173220501317201236e-02
1.199975600000000586e+00,7.173201352722846647e-02
1.200029999999999930e+00,7.173193934118116122e-02
1.200170199999999854e+00,7.173174771456802823e-02
1.200310399999999778e+00,7.173155614090842569e-02
1.200450599999999701e+00,7.173136462018780968e-02
1.200590799999999625e+00,7.173117315239152525e-02
1.200730999999999549e+00,7.173098173750491746e-02
1.200871199999999472e+00,7.173079037551344239e-02
1.201011399999999396e+00,7.173059906640233407e-02
1.201151599999999320e+00,7.173040781015715961e-02
1.201291799999999244e+00,7.173021660676326405e-02
1.201431999999999167e+00,7.173002545620588144e-02
1.201572199999999091e+00,7.172983435847057887e-02
1.201712399999999015e+00,7.172964331354270140e-02
1.201852599999998938e+00,7.172945232140770511e-02
1.201992799999998862e+00,7.172926138205093505e-02
1.202039999999999997e+00,7.172919710602354559e-02
1.202179200000000003e+00,7.172900323585862381e-02
1.202318400000000009e+00,7.172880942010972927e-02
1.202457600000000015e+00,7.172861565876142986e-02
1.202596800000000021e+00,7.172842195179862657e-02
1.202736000000000027e+00,7.172822829920610932e-02
1.202875200000000033e+00,7.172803470096833500e-02
1.203014400000000039e+00,7.172784115707031560e-02
1.203153600000000045e+00,7.172764766749673004e-02
1.203292800000000051e+00,7.172745423223225725e-02
1.203432000000000057e+00,7.172726085126168716e-02
1.203571200000000063e+00,7.172706752456992074e-02
1.203710400000000069e+00,7.172687425214152590e-02
1.203849600000000075e+00,7.172668103396129258e-02
1.203988800000000081e+00,7.172648787001412174e-02
1.203999999999999959e+00,7.172647232843853971e-02
1.204140199999999883e+00,7.172628313342277462e-02
1.204280399999999807e+00,7.172609399043539113e-02
1.204420599999999730e+00,7.172590489946206738e-02
1.204560799999999654e+00,7.172571586048859249e-02
1.204700999999999578e+00,7.172552687350064460e-02
1.204841199999999501e+00,7.172533793848379080e-02
1.204981399999999425e+00,7.172514905542382024e-02
1.205121599999999349e+00,7.172496022430652207e-02
1.205261799999999273e+00,7.172477144511757441e-02
1.205401999999999196e+00,7.172458271784265538e-02
1.205542199999999120e+00,7.172439404246755412e-02
1.205682399999999044e+00,7.172420541897794877e-02
1.205822599999998967e+00,7.172401684735962846e-02
1.205962799999998891e+00,7.172382832759827131e-02
1.206010000000000026e+00,7.172376486605203105e-02
1.206150199999999950e+00,7.172357685987140741e-02
1.206290399999999874e+00,7.172338890527030220e-02
1.206430599999999798e+00,7.172320100223450456e-02
1.206570799999999721e+00,7.172301315075013672e-02
1.206710999999999645e+00,7.172282535080298782e-02
1.206851199999999569e+00,7.172263760237884700e-02
1.206991399999999492e+00,7.172244990546361443e-02
1.207131599999999416e+00,7.172226226004296823e-02
1.207271799999999340e+00,7.172207466610303062e-02
1.207411999999999264e+00,7.172188712362959073e-02
1.207552199999999187e+00,7.172169963260854875e-02
1.207692399999999111e+00,7.172151219302580483e-02
1.207832599999999035e+00,7.172132480486703709e-02
1.207972799999998958e+00,7.172113746811847879e-02
1.208020000000000094e+00,7.172107440479680296e-02
1.208160400000000134e+00,7.172088826724354327e-02
1.208300800000000175e+00,7.172070218044901413e-02
1.208441200000000215e+00,7.172051614439922673e-02
1.208581600000000256e+00,7.172033015908041431e-02
1.208722000000000296e+00,7.172014422447881010e-02
1.208862400000000337e+00,7.171995834058053632e-02
1.209002800000000377e+00,7.171977250737171516e-02
1.209143200000000418e+00,7.171958672483857988e-02
1.209283600000000458e+00,7.171940099296725268e-02
1.209424000000000499e+00,7.171921531174396680e-02
1.209564400000000539e+00,7.171902968115484445e-02
1.209704800000000580e+00,7.171884410118622988e-02
1.209845200000000620e+00,7.171865857182413428e-02
1.209985600000000661e+00,7.171847309305490192e-02
1.210040000000000004e+00,7.171840123423167679e-02
1.210178999999999894e+00,7.171821152965329738e-02
1.210317999999999783e+00,7.171802187800491168e-02
1.210456999999999672e+00,7.171783227927175375e-02
1.210595999999999561e+00,7.171764273343894658e-02
1.210734999999999451e+00,7.171745324049194625e-02
1.210873999999999340e+00,7.171726380041587579e-02
1.211012999999999229e+00,7.171707441319596921e-02
1.211151999999999118e+00,7.171688507881757157e-02
1.211290999999999007e+00,7.171669579726580590e-02
1.211429999999998897e+00,7.171650656852601724e-02
1.211568999999998786e+00,7.171631739258355065e-02
1.211707999999998675e+00,7.171612826942352914e-02
1.211846999999998564e+00,7.171593919903129777e-02
1.211985999999998453e+00,7.171575018139209057e-02
1.211989999999999901e+00,7.171574474207931260e-02
1.212130399999999941e+00,7.171556094708542162e-02
1.212270799999999982e+00,7.171537720196996535e-02
1.212411200000000022e+00,7.171519350671962112e-02
1.212551600000000063e+00,7.171500986132073319e-02
1.212692000000000103e+00,7.171482626575975683e-02
1.212832400000000144e+00,7.171464272002314733e-02
1.212972800000000184e+00,7.171445922409747098e-02
1.213113200000000225e+00,7.171427577796918307e-02
1.213253600000000265e+00,7.171409238162473887e-02
1.213394000000000306e+00,7.171390903505070469e-02
1.213534400000000346e+00,7.171372573823353580e-02
1.213674800000000387e+00,7.171354249115968749e-02
1.213815200000000427e+00,7.171335929381561503e-02
1.213955600000000468e+00,7.171317614618799574e-02
1.214010000000000034e+00,7.171310519046780740e-02
1.214150199999999957e+00,7.171292188649835975e-02
1.214290399999999881e+00,7.171273863233529333e-02
1.214430599999999805e+00,7.171255542796539650e-02
1.214570799999999728e+00,7.171237227337479148e-02
1.214710999999999652e+00,7.171218916855026659e-02
1.214851199999999576e+00,7.171200611347794407e-02
1.214991399999999500e+00,7.171182310814461225e-02
1.215131599999999423e+00,7.171164015253650437e-02
1.215271799999999347e+00,7.171145724664040877e-02
1.215411999999999271e+00,7.171127439044244767e-02
1.215552199999999194e+00,7.171109158392952043e-02
1.215692399999999118e+00,7.171090882708774927e-02
1.215832599999999042e+00,7.171072611990403356e-02
1.215972799999998966e+00,7.171054346236449550e-02
1.216020000000000101e+00,7.171048197415441638e-02
1.216160200000000025e+00,7.171029981160326194e-02
1.216300399999999948e+00,7.171011769843227412e-02
1.216440599999999872e+00,7.170993563462801923e-02
1.216580799999999796e+00,7.170975362017717458e-02
1.216720999999999719e+00,7.170957165506630648e-02
1.216861199999999643e+00,7.170938973928220328e-02
1.217001399999999567e+00,7.170920787281132025e-02
1.217141599999999491e+00,7.170902605564033472e-02
1.217281799999999414e+00,7.170884428775592401e-02
1.217421999999999338e+00,7.170866256914465442e-02
1.217562199999999262e+00,7.170848089979320328e-02
1.217702399999999185e+00,7.170829927968824791e-02
1.217842599999999109e+00,7.170811770881646563e-02
1.217982799999999033e+00,7.170793618716442275e-02
1.218029999999999946e+00,7.170787508131615251e-02
1.218169199999999952e+00,7.170769078791205953e-02
1.218308399999999958e+00,7.170750654524715717e-02
1.218447599999999964e+00,7.170732235330712356e-02
1.218586799999999970e+00,7.170713821207830296e-02
1.218725999999999976e+00,7.170695412154648452e-02
1.218865199999999982e+00,7.170677008169801248e-02
1.219004399999999988e+00,7.170658609251856497e-02
1.219143599999999994e+00,7.170640215399448625e-02
1.219282800000000000e+00,7.170621826611156546e-02
1.219422000000000006e+00,7.170603442885614687e-02
1.219561200000000012e+00,7.170585064221401961e-02
1.219700400000000018e+00,7.170566690617152794e-02
1.219839600000000024e+00,7.170548322071446101e-02
1.219978800000000030e+00,7.170529958582916308e-02
1.219989999999999908e+00,7.170528481093585427e-02
1.220130199999999832e+00,7.170510493578086120e-02
1.220270399999999755e+00,7.170492510914905360e-02
1.220410599999999679e+00,7.170474533102721981e-02
1.220550799999999603e+00,7.170456560140225921e-02
1.220690999999999526e+00,7.170438592026118219e-02
1.220831199999999450e+00,7.170420628759088810e-02
1.220971399999999374e+00,7.170402670337827633e-02
1.221111599999999298e+00,7.170384716761024624e-02
1.221251799999999221e+00,7.170366768027380822e-02
1.221391999999999145e+00,7.170348824135586163e-02
1.221532199999999069e+00,7.170330885084330585e-02
1.221672399999998992e+00,7.170312950872315128e-02
1.221812599999998916e+00,7.170295021498229726e-02
1.221952799999998840e+00,7.170277096960775420e-02
1.221999999999999975e+00,7.170271062999877820e-02
1.222140400000000016e+00,7.170253249705416110e-02
1.222280800000000056e+00,7.170235441188166359e-02
1.222421200000000097e+00,7.170217637446851811e-02
1.222561600000000137e+00,7.170199838480173504e-02
1.222702000000000178e+00,7.170182044286865786e-02
1.222842400000000218e+00,7.170164254865651898e-02
1.222982800000000259e+00,7.170146470215243983e-02
1.223123200000000299e+00,7.170128690334376387e-02
1.223263600000000340e+00,7.170110915221761250e-02
1.223404000000000380e+00,7.170093144876110713e-02
1.223544400000000421e+00,7.170075379296159124e-02
1.223684800000000461e+00,7.170057618480618622e-02
1.223825200000000502e+00,7.170039862428223554e-02
1.223965600000000542e+00,7.170022111137686061e-02
1.224020000000000108e+00,7.170015233859583503e-02
1.224160200000000032e+00,7.169997469210220853e-02
1.224300399999999955e+00,7.169979709330376316e-02
1.224440599999999879e+00,7.169961954218784239e-02
1.224580799999999803e+00,7.169944203874156763e-02
1.224720999999999727e+00,7.169926458295217131e-02
1.224861199999999650e+00,7.169908717480677485e-02
1.225001399999999574e+00,7.169890981429272170e-02
1.225141599999999498e+00,7.169873250139713328e-02
1.225281799999999421e+00,7.169855523610724202e-02
1.225421999999999345e+00,7.169837801841028035e-02
1.225562199999999269e+00,7.169820084829348072e-02
1.225702399999999193e+00,7.169802372574396454e-02
1.225842599999999116e+00,7.169784665074907526e-02
1.225982799999999040e+00,7.169766962329604532e-02
1.226029999999999953e+00,7.169761003028329860e-02
1.226170199999999877e+00,7.169743348680113204e-02
1.226310399999999801e+00,7.169725699060547353e-02
1.226450599999999724e+00,7.169708054168366651e-02
1.226590799999999648e+00,7.169690414002305445e-02
1.226730999999999572e+00,7.169672778561098081e-02
1.226871199999999495e+00,7.169655147843478904e-02
1.227011399999999419e+00,7.169637521848182260e-02
1.227151599999999343e+00,7.169619900573942495e-02
1.227291799999999267e+00,7.169602284019493954e-02
1.227431999999999190e+00,7.169584672183570984e-02
1.227572199999999114e+00,7.169567065064907929e-02
1.227712399999999038e+00,7.169549462662250239e-02
1.227852599999998962e+00,7.169531864974332258e-02
1.227992799999998885e+00,7.169514271999888333e-02
1.228040000000000020e+00,7.169508349649655887e-02
1.228179200000000026e+00,7.169490485006879688e-02
1.228318400000000032e+00,7.169472625224715401e-02
1.228457600000000038e+00,7.169454770301830759e-02
1.228596800000000044e+00,7.169436920236882393e-02
1.228736000000000050e+00,7.169419075028604649e-02
1.228875200000000056e+00,7.169401234675643053e-02
1.229014400000000062e+00,7.169383399176676441e-02
1.229153600000000068e+00,7.169365568530394750e-02
1.229292800000000074e+00,7.169347742735465712e-02
1.229432000000000080e+00,7.169329921790579263e-02
1.229571200000000086e+00,7.169312105694403137e-02
1.229710400000000092e+00,7.169294294445605065e-02
1.229849600000000098e+00,7.169276488042908291e-02
1.229988800000000104e+00,7.169258686484969445e-02
1.229999999999999982e+00,7.169257254207084262e-02
1.230140199999999906e+00,7.169239816180072999e-02
1.230280399999999830e+00,7.169222382802076243e-02
1.230420599999999753e+00,7.169204954071850544e-02
1.230560799999999677e+00,7.169187529988152452e-02
1.230700999999999601e+00,7.169170110549749619e-02
1.230841199999999525e+00,7.169152695755398597e-02
1.230981399999999448e+00,7.169135285603867036e-02
1.231121599999999372e+00,7.169117880093922590e-02
1.231261799999999296e+00,7.169100479224310707e-02
1.231401999999999219e+00,7.169083082993799039e-02
1.231542199999999143e+00,7.169065691401155238e-02
1.231682399999999067e+00,7.169048304445146957e-02
1.231822599999998991e+00,7.169030922124530747e-02
1.231962799999998914e+00,7.169013544438074259e-02
1.232010000000000050e+00,7.169007694558116039e-02
1.232150400000000090e+00,7.168990427841104296e-02
1.232290800000000131e+00,7.168973165699665806e-02
1.232431200000000171e+00,7.168955908132590427e-02
1.232571600000000211e+00,7.168938655138656912e-02
1.232712000000000252e+00,7.168921406716666223e-02
1.232852400000000292e+00,7.168904162865397112e-02
1.232992800000000333e+00,7.168886923583639437e-02
1.233133200000000373e+00,7.168869688870194157e-02
1.233273600000000414e+00,7.168852458723840027e-02
1.233414000000000454e+00,7.168835233143366903e-02
1.233554400000000495e+00,7.168818012127564643e-02
1.233694800000000535e+00,7.168800795675223103e-02
1.233835200000000576e+00,7.168783583785143243e-02
1.233975600000000616e+00,7.168766376456103817e-02
1.234029999999999960e+00,7.168759709913563594e-02
1.234170199999999884e+00,7.168742485307799672e-02
1.234310399999999808e+00,7.168725265272724023e-02
1.234450599999999731e+00,7.168708049807104299e-02
1.234590799999999655e+00,7.168690838909741458e-02
1.234730999999999579e+00,7.168673632579414257e-02
1.234871199999999503e+00,7.168656430814912550e-02
1.235011399999999426e+00,7.168639233615026196e-02
1.235151599999999350e+00,7.168622040978556154e-02
1.235291799999999274e+00,7.168604852904270075e-02
1.235431999999999197e+00,7.168587669390968919e-02
1.235572199999999121e+00,7.168570490437453646e-02
1.235712399999999045e+00,7.168553316042491907e-02
1.235852599999998969e+00,7.168536146204884663e-02
1.235992799999998892e+00,7.168518980923421768e-02
1.236040000000000028e+00,7.168513202543302931e-02
1.236178999999999917e+00,7.168495710400479837e-02
1.236317999999999806e+00,7.168478222989393966e-02
1.236456999999999695e+00,7.168460740308757462e-02
1.236595999999999584e+00,7.168443262357304668e-02
1.236734999999999474e+00,7.168425789133747728e-02
1.236873999999999363e+00,7.168408320636809883e-02
1.237012999999999252e+00,7.168390856865203276e-02
1.237151999999999141e+00,7.168373397817662251e-02
1.237290999999999030e+00,7.168355943492898952e-02
1.237429999999998920e+00,7.168338493889647722e-02
1.237568999999998809e+00,7.168321049006620704e-02
1.237707999999998698e+00,7.168303608842552244e-02
1.237846999999998587e+00,7.168286173396154481e-02
1.237985999999998477e+00,7.168268742666161764e-02
1.237989999999999924e+00,7.168268241066333424e-02
1.238130399999999964e+00,7.168251287100257940e-02
1.238270800000000005e+00,7.168234337596135486e-02
1.238411200000000045e+00,7.168217392552800327e-02
1.238551600000000086e+00,7.168200451969075626e-02
1.238692000000000126e+00,7.168183515843784548e-02
1.238832400000000167e+00,7.168166584175750256e-02
1.238972800000000207e+00,7.168149656963807015e-02
1.239113200000000248e+00,7.168132734206789092e-02
1.239253600000000288e+00,7.168115815903508548e-02
1.239394000000000329e+00,7.168098902052799648e-02
1.239534400000000369e+00,7.168081992653485557e-02
1.239674800000000410e+00,7.168065087704400540e-02
1.239815200000000450e+00,7.168048187204367760e-02
1.239955600000000491e+00,7.168031291152232587e-02
1.240010000000000057e+00,7.168024745201428960e-02
1.240150199999999980e+00,7.168007836421719237e-02
1.240290399999999904e+00,7.167990932097045853e-02
1.240430599999999828e+00,7.167974032226243075e-02
1.240570799999999752e+00,7.167957136808134067e-02
1.240710999999999675e+00,7.167940245841553093e-02
1.240851199999999599e+00,7.167923359325323318e-02
1.240991399999999523e+00,7.167906477258267905e-02
1.241131599999999446e+00,7.167889599639221121e-02
1.241271799999999370e+00,7.167872726467006128e-02
1.241411999999999294e+00,7.167855857740457193e-02
1.241552199999999218e+00,7.167838993458397479e-02
1.241692399999999141e+00,7.167822133619661251e-02
1.241832599999999065e+00,7.167805278223071674e-02
1.241972799999998989e+00,7.167788427267463014e-02
1.242019999999999902e+00,7.167782754695850578e-02
1.242160399999999942e+00,7.167766007779363679e-02
1.242300799999999983e+00,7.167749265249578894e-02
1.242441200000000023e+00,7.167732527105341589e-02
1.242581600000000064e+00,7.167715793345508235e-02
1.242722000000000104e+00,7.167699063968924200e-02
1.242862400000000145e+00,7.167682338974445955e-02
1.243002800000000185e+00,7.167665618360929969e-02
1.243143200000000226e+00,7.167648902127221611e-02
1.243283600000000266e+00,7.167632190272177350e-02
1.243424000000000307e+00,7.167615482794642556e-02
1.243564400000000347e+00,7.167598779693484801e-02
1.243704800000000388e+00,7.167582080967538349e-02
1.243845200000000428e+00,7.167565386615670775e-02
1.243985600000000469e+00,7.167548696636738548e-02
1.244040000000000035e+00,7.167542230520707047e-02
1.244178999999999924e+00,7.167525158945897701e-02
1.244317999999999813e+00,7.167508091946728221e-02
1.244456999999999702e+00,7.167491029521977364e-02
1.244595999999999592e+00,7.167473971670423882e-02
1.244734999999999481e+00,7.167456918390824328e-02
1.244873999999999370e+00,7.167439869681968556e-02
1.245012999999999259e+00,7.167422825542635323e-02
1.245151999999999148e+00,7.167405785971592280e-02
1.245290999999999038e+00,7.167388750967618183e-02
1.245429999999998927e+00,7.167371720529480683e-02
1.245568999999998816e+00,7.167354694655958536e-02
1.245707999999998705e+00,7.167337673345830495e-02
1.245846999999998594e+00,7.167320656597875317e-02
1.245985999999998484e+00,7.167303644410871755e-02
1.245989999999999931e+00,7.167303154855320102e-02
1.246130199999999855e+00,7.167286551655305260e-02
1.246270399999999778e+00,7.167269952799615318e-02
1.246410599999999702e+00,7.167253358287106746e-02
1.246550799999999626e+00,7.167236768116647116e-02
1.246690999999999550e+00,7.167220182287092900e-02
1.246831199999999473e+00,7.167203600797311669e-02
1.246971399999999397e+00,7.167187023646170996e-02
1.247111599999999321e+00,7.167170450832538453e-02
1.247251799999999244e+00,7.167153882355281613e-02
1.247391999999999168e+00,7.167137318213256947e-02
1.247532199999999092e+00,7.167120758405332026e-02
1.247672399999999016e+00,7.167104202930374424e-02
1.247812599999998939e+00,7.167087651787251712e-02
1.247952799999998863e+00,7.167071104974820361e-02
1.247999999999999998e+00,7.167065534784133884e-02
1.248140400000000039e+00,7.167049092333321880e-02
1.248280800000000079e+00,7.167032654159133376e-02
1.248421200000000120e+00,7.167016220260458148e-02
1.248561600000000160e+00,7.166999790636174872e-02
1.248702000000000201e+00,7.166983365285173324e-02
1.248842400000000241e+00,7.166966944206354384e-02
1.248982800000000282e+00,7.166950527398596726e-02
1.249123200000000322e+00,7.166934114860790128e-02
1.249263600000000363e+00,7.166917706591824366e-02
1.249404000000000403e+00,7.166901302590589218e-02
1.249544400000000444e+00,7.166884902855974460e-02
1.249684800000000484e+00,7.166868507386869869e-02
1.249825200000000525e+00,7.166852116182165222e-02
1.249965600000000565e+00,7.166835729240750297e-02
1.250019999999999909e+00,7.166829380524519788e-02
1.250160199999999833e+00,7.166812977688108433e-02
1.250300399999999756e+00,7.166796579123702049e-02
1.250440599999999680e+00,7.166780184830179312e-02
1.250580799999999604e+00,7.166763794806429999e-02
1.250720999999999528e+00,7.166747409051332784e-02
1.250861199999999451e+00,7.166731027563788547e-02
1.251001399999999375e+00,7.166714650342675963e-02
1.251141599999999299e+00,7.166698277386895910e-02
1.251281799999999222e+00,7.166681908695327063e-02
1.251421999999999146e+00,7.166665544266859200e-02
1.251562199999999070e+00,7.166649184100393200e-02
1.251702399999998994e+00,7.166632828194807736e-02
1.251842599999998917e+00,7.166616476548992587e-02
1.251982799999998841e+00,7.166600129161848631e-02
1.252029999999999976e+00,7.166594626101874255e-02
1.252170400000000017e+00,7.166578377400445454e-02
1.252310800000000057e+00,7.166562132906795224e-02
1.252451200000000098e+00,7.166545892619824443e-02
1.252591600000000138e+00,7.166529656538445092e-02
1.252732000000000179e+00,7.166513424661569154e-02
1.252872400000000219e+00,7.166497196988108609e-02
1.253012800000000260e+00,7.166480973516975439e-02
1.253153200000000300e+00,7.166464754247081625e-02
1.253293600000000341e+00,7.166448539177339150e-02
1.253434000000000381e+00,7.166432328306659993e-02
1.253574400000000422e+00,7.166416121633956138e-02
1.253714800000000462e+00,7.166399919158139564e-02
1.253855200000000503e+00,7.166383720878122254e-02
1.253995600000000543e+00,7.166367526792816189e-02
1.254050000000000109e+00,7.166361252791164649e-02
1.254188999999999998e+00,7.166344692151938034e-02
1.254327999999999887e+00,7.166328135899890928e-02
1.254466999999999777e+00,7.166311584033902005e-02
1.254605999999999666e+00,7.166295036552783326e-02
1.254744999999999555e+00,7.166278493455380261e-02
1.254883999999999444e+00,7.166261954740515971e-02
1.255022999999999334e+00,7.166245420407058031e-02
1.255161999999999223e+00,7.166228890453829603e-02
1.255300999999999112e+00,7.166212364879676056e-02
1.255439999999999001e+00,7.166195843683409450e-02
1.255578999999998890e+00,7.166179326863908461e-02
1.255717999999998780e+00,7.166162814419996252e-02
1.255856999999998669e+00,7.166146306350507089e-02
1.255995999999998558e+00,7.166129802654297443e-02
1.256000000000000005e+00,7.166129327731418641e-02
1.256140199999999929e+00,7.166113218588110456e-02
1.256280399999999853e+00,7.166097113611502589e-02
1.256420599999999776e+00,7.166081012800518124e-02
1.256560799999999700e+00,7.166064916154080144e-02
1.256700999999999624e+00,7.166048823671111734e-02
1.256841199999999548e+00,7.166032735350535976e-02
1.256981399999999471e+00,7.166016651191275955e-02
1.257121599999999395e+00,7.166000571192254753e-02
1.257261799999999319e+00,7.165984495352395456e-02
1.257401999999999243e+00,7.165968423670621146e-02
1.257542199999999166e+00,7.165952356145854907e-02
1.257682399999999090e+00,7.165936292777030925e-02
1.257822599999999014e+00,7.165920233563061181e-02
1.257962799999998937e+00,7.165904178502879862e-02
1.258010000000000073e+00,7.165898773846379743e-02
1.258150400000000113e+00,7.165882815908997117e-02
1.258290800000000154e+00,7.165866862075653820e-02
1.258431200000000194e+00,7.165850912345306245e-02
1.258571600000000235e+00,7.165834966716888577e-02
1.258712000000000275e+00,7.165819025189335001e-02
1.258852400000000316e+00,7.165803087761601908e-02
1.258992800000000356e+00,7.165787154432634587e-02
1.259133200000000397e+00,7.165771225201378325e-02
1.259273600000000437e+00,7.165755300066778410e-02
1.259414000000000478e+00,7.165739379027791234e-02
1.259554400000000518e+00,7.165723462083350981e-02
1.259694800000000559e+00,7.165707549232414042e-02
1.259835200000000599e+00,7.165691640473914603e-02
1.259975600000000640e+00,7.165675735806809055e-02
1.260029999999999983e+00,7.165669573928878933e-02
1.260170199999999907e+00,7.165653658694381978e-02
1.260310399999999831e+00,7.165637747557118686e-02
1.260450599999999755e+00,7.165621840516045449e-02
1.260590799999999678e+00,7.165605937570096451e-02
1.260730999999999602e+00,7.165590038718216981e-02
1.260871199999999526e+00,7.165574143959363429e-02
1.261011399999999449e+00,7.165558253292481083e-02
1.261151599999999373e+00,7.165542366716515232e-02
1.261291799999999297e+00,7.165526484230411164e-02
1.261431999999999221e+00,7.165510605833114166e-02
1.261572199999999144e+00,7.165494731523569527e-02
1.261712399999999068e+00,7.165478861300733637e-02
1.261852599999998992e+00,7.165462995163540683e-02
1.261992799999998915e+00,7.165447133110958156e-02
1.262040000000000051e+00,7.165441793424931483e-02
1.262178999999999940e+00,7.165425622492171964e-02
1.262317999999999829e+00,7.165409455805005212e-02
1.262456999999999718e+00,7.165393293362321003e-02
1.262595999999999608e+00,7.165377135162998012e-02
1.262734999999999497e+00,7.165360981205926016e-02
1.262873999999999386e+00,7.165344831489994792e-02
1.263012999999999275e+00,7.165328686014083015e-02
1.263151999999999164e+00,7.165312544777091563e-02
1.263290999999999054e+00,7.165296407777888010e-02
1.263429999999998943e+00,7.165280275015373235e-02
1.263568999999998832e+00,7.165264146488437014e-02
1.263707999999998721e+00,7.165248022195958022e-02
1.263846999999998610e+00,7.165231902136826037e-02
1.263985999999998500e+00,7.165215786309930834e-02
1.263989999999999947e+00,7.165215322548634802e-02
1.264130399999999987e+00,7.165199650368159201e-02
1.264270800000000028e+00,7.165183982190148626e-02
1.264411200000000068e+00,7.165168318013570570e-02
1.264551600000000109e+00,7.165152657837403627e-02
1.264692000000000149e+00,7.165137001660615290e-02
1.264832400000000190e+00,7.165121349482217461e-02
1.264972800000000230e+00,7.165105701301177632e-02
1.265113200000000271e+00,7.165090057116463296e-02
1.265253600000000311e+00,7.165074416927064149e-02
1.265394000000000352e+00,7.165058780731958787e-02
1.265534400000000392e+00,7.165043148530114703e-02
