# Time (s), Beta Fraction
1.713534400000000346e+00,1.717637913458275323e-01
1.713674800000000387e+00,1.717637568163012940e-01
1.713815200000000427e+00,1.717637222925934015e-01
1.713955600000000468e+00,1.717636877747029667e-01
1.714010000000000034e+00,1.717636744011230565e-01
1.714150199999999957e+00,1.717636398204455128e-01
1.714290399999999881e+00,1.717636052456069651e-01
1.714430599999999805e+00,1.717635706766063031e-01
1.714570799999999728e+00,1.717635361134426386e-01
1.714710999999999652e+00,1.717635015561149725e-01
1.714851199999999576e+00,1.717634670046223055e-01
1.714991399999999500e+00,1.717634324589636385e-01
1.715131599999999423e+00,1.717633979191379723e-01
1.715271799999999347e+00,1.717633633851443076e-01
1.715411999999999271e+00,1.717633288569817562e-01
1.715552199999999194e+00,1.717632943346492080e-01
1.715692399999999118e+00,1.717632598181457748e-01
1.715832599999999042e+00,1.717632253074704574e-01
1.715972799999998966e+00,1.717631908026222565e-01
1.716020000000000101e+00,1.717631791868144964e-01
1.716160200000000025e+00,1.717631447495860941e-01
1.716300399999999948e+00,1.717631103181623820e-01
1.716440599999999872e+00,1.717630758925422496e-01
1.716580799999999796e+00,1.717630414727248089e-01
1.716720999999999719e+00,1.717630070587090607e-01
1.716861199999999643e+00,1.717629726504940058e-01
1.717001399999999567e+00,1.717629382480787559e-01
1.717141599999999491e+00,1.717629038514622009e-01
1.717281799999999414e+00,1.717628694606434525e-01
1.717421999999999338e+00,1.717628350756215116e-01
1.717562199999999262e+00,1.717628006963954901e-01
1.717702399999999185e+00,1.717627663229642776e-01
1.717842599999999109e+00,1.717627319553268750e-01
1.717982799999999033e+00,1.717626975934823941e-01
1.718029999999999946e+00,1.717626860258146815e-01
1.718169199999999952e+00,1.717626510988181643e-01
1.718308399999999958e+00,1.717626161778069704e-01
1.718447599999999964e+00,1.717625812627801007e-01
1.718586799999999970e+00,1.717625463537365560e-01
1.718725999999999976e+00,1.717625114506753370e-01
1.718865199999999982e+00,1.717624765535953335e-01
1.719004399999999988e+00,1.717624416624955463e-01
1.719143599999999994e+00,1.717624067773749763e-01
1.719282800000000000e+00,1.717623718982326242e-01
1.719422000000000006e+00,1.717623370250673798e-01
1.719561200000000012e+00,1.717623021578782438e-01
1.719700400000000018e+00,1.717622672966642172e-01
1.719839600000000024e+00,1.717622324414243007e-01
1.719978800000000030e+00,1.717621975921574951e-01
1.719989999999999908e+00,1.717621947882321809e-01
1.720130199999999832e+00,1.717621606211332530e-01
1.720270399999999755e+00,1.717621264597759545e-01
1.720410599999999679e+00,1.717620923041592862e-01
1.720550799999999603e+00,1.717620581542822489e-01
1.720690999999999526e+00,1.717620240101438434e-01
1.720831199999999450e+00,1.717619898717431814e-01
1.720971399999999374e+00,1.717619557390792639e-01
1.721111599999999298e+00,1.717619216121512027e-01
1.721251799999999221e+00,1.717618874909579985e-01
1.721391999999999145e+00,1.717618533754986521e-01
1.721532199999999069e+00,1.717618192657721643e-01
1.721672399999998992e+00,1.717617851617776470e-01
1.721812599999998916e+00,1.717617510635141009e-01
1.721952799999998840e+00,1.717617169709806380e-01
1.721999999999999975e+00,1.717617054939725163e-01
1.722140400000000016e+00,1.717616715801665306e-01
1.722280800000000056e+00,1.717616376720308979e-01
1.722421200000000097e+00,1.717616037695647302e-01
1.722561600000000137e+00,1.717615698727671392e-01
1.722702000000000178e+00,1.717615359816371257e-01
1.722842400000000218e+00,1.717615020961736905e-01
1.722982800000000259e+00,1.717614682163759454e-01
1.723123200000000299e+00,1.717614343422430023e-01
1.723263600000000340e+00,1.717614004737737510e-01
1.723404000000000380e+00,1.717613666109674142e-01
1.723544400000000421e+00,1.717613327538228818e-01
1.723684800000000461e+00,1.717612989023393766e-01
1.723825200000000502e+00,1.717612650565158994e-01
1.723965600000000542e+00,1.717612312163514510e-01
1.724020000000000108e+00,1.717612181053422837e-01
1.724160200000000032e+00,1.717611842103039521e-01
1.724300399999999955e+00,1.717611503209434121e-01
1.724440599999999879e+00,1.717611164372597754e-01
1.724580799999999803e+00,1.717610825592519319e-01
1.724720999999999727e+00,1.717610486869191044e-01
1.724861199999999650e+00,1.717610148202601827e-01
1.725001399999999574e+00,1.717609809592743897e-01
1.725141599999999498e+00,1.717609471039606150e-01
1.725281799999999421e+00,1.717609132543179706e-01
1.725421999999999345e+00,1.717608794103455683e-01
1.725562199999999269e+00,1.717608455720422977e-01
1.725702399999999193e+00,1.717608117394073819e-01
1.725842599999999116e+00,1.717607779124398215e-01
1.725982799999999040e+00,1.717607440911386174e-01
1.726029999999999953e+00,1.717607327054370137e-01
1.726170199999999877e+00,1.717606989381569305e-01
1.726310399999999801e+00,1.717606651765254400e-01
1.726450599999999724e+00,1.717606314205416540e-01
1.726590799999999648e+00,1.717605976702045734e-01
1.726730999999999572e+00,1.717605639255133099e-01
1.726871199999999495e+00,1.717605301864668643e-01
1.727011399999999419e+00,1.717604964530642375e-01
1.727151599999999343e+00,1.717604627253046523e-01
1.727291799999999267e+00,1.717604290031869985e-01
1.727431999999999190e+00,1.717603952867103878e-01
1.727572199999999114e+00,1.717603615758739322e-01
1.727712399999999038e+00,1.717603278706766323e-01
1.727852599999998962e+00,1.717602941711176001e-01
1.727992799999998885e+00,1.717602604771958363e-01
1.728040000000000020e+00,1.717602491343745985e-01
1.728179200000000026e+00,1.717602148930502670e-01
1.728318400000000032e+00,1.717601806575482781e-01
1.728457600000000038e+00,1.717601464278675216e-01
1.728596800000000044e+00,1.717601122040071093e-01
1.728736000000000050e+00,1.717600779859659310e-01
1.728875200000000056e+00,1.717600437737430985e-01
1.729014400000000062e+00,1.717600095673376126e-01
1.729153600000000068e+00,1.717599753667484741e-01
1.729292800000000074e+00,1.717599411719746838e-01
1.729432000000000080e+00,1.717599069830152425e-01
1.729571200000000086e+00,1.717598727998691510e-01
1.729710400000000092e+00,1.717598386225355211e-01
1.729849600000000098e+00,1.717598044510132427e-01
1.729988800000000104e+00,1.717597702853014274e-01
1.729999999999999982e+00,1.717597675363736753e-01
1.730140199999999906e+00,1.717597340335063061e-01
1.730280399999999830e+00,1.717597005362261342e-01
1.730420599999999753e+00,1.717596670445322715e-01
1.730560799999999677e+00,1.717596335584237188e-01
1.730700999999999601e+00,1.717596000778995879e-01
1.730841199999999525e+00,1.717595666029589907e-01
1.730981399999999448e+00,1.717595331336009279e-01
1.731121599999999372e+00,1.717594996698245113e-01
1.731261799999999296e+00,1.717594662116287418e-01
1.731401999999999219e+00,1.717594327590127312e-01
1.731542199999999143e+00,1.717593993119757023e-01
1.731682399999999067e+00,1.717593658705164339e-01
1.731822599999998991e+00,1.717593324346341488e-01
1.731962799999998914e+00,1.717592990043279588e-01
1.732010000000000050e+00,1.717592877502491788e-01
1.732150400000000090e+00,1.717592545017894157e-01
1.732290800000000131e+00,1.717592212588454625e-01
1.732431200000000171e+00,1.717591880214165423e-01
1.732571600000000211e+00,1.717591547895016557e-01
1.732712000000000252e+00,1.717591215630998036e-01
1.732852400000000292e+00,1.717590883422102088e-01
1.732992800000000333e+00,1.717590551268318722e-01
1.733133200000000373e+00,1.717590219169639054e-01
1.733273600000000414e+00,1.717589887126054204e-01
1.733414000000000454e+00,1.717589555137555291e-01
1.733554400000000495e+00,1.717589223204131210e-01
1.733694800000000535e+00,1.717588891325775302e-01
1.733835200000000576e+00,1.717588559502477574e-01
1.733975600000000616e+00,1.717588227734228035e-01
1.734029999999999960e+00,1.717588099194111706e-01
1.734170199999999884e+00,1.717587766828944096e-01
1.734310399999999808e+00,1.717587434519026734e-01
1.734450599999999731e+00,1.717587102264351850e-01
1.734590799999999655e+00,1.717586770064908341e-01
1.734730999999999579e+00,1.717586437920688436e-01
1.734871199999999503e+00,1.717586105831682142e-01
1.735011399999999426e+00,1.717585773797881687e-01
1.735151599999999350e+00,1.717585441819275971e-01
1.735291799999999274e+00,1.717585109895857221e-01
1.735431999999999197e+00,1.717584778027615444e-01
1.735572199999999121e+00,1.717584446214541760e-01
1.735712399999999045e+00,1.717584114456626176e-01
1.735852599999998969e+00,1.717583782753860921e-01
1.735992799999998892e+00,1.717583451106236003e-01
1.736040000000000028e+00,1.717583339459360925e-01
1.736178999999999917e+00,1.717583001078755167e-01
1.736317999999999806e+00,1.717582662755554601e-01
1.736456999999999695e+00,1.717582324489750345e-01
1.736595999999999584e+00,1.717581986281331297e-01
1.736734999999999474e+00,1.717581648130288574e-01
1.736873999999999363e+00,1.717581310036612185e-01
1.737012999999999252e+00,1.717580972000293249e-01
1.737151999999999141e+00,1.717580634021320662e-01
1.737290999999999030e+00,1.717580296099685544e-01
1.737429999999998920e+00,1.717579958235377902e-01
1.737568999999998809e+00,1.717579620428388854e-01
1.737707999999998698e+00,1.717579282678707298e-01
1.737846999999998587e+00,1.717578944986324352e-01
1.737985999999998477e+00,1.717578607351228914e-01
1.737989999999999924e+00,1.717578597635157633e-01
1.738130399999999964e+00,1.717578269054249596e-01
1.738270800000000005e+00,1.717577940527599267e-01
1.738411200000000045e+00,1.717577612055196656e-01
1.738551600000000086e+00,1.717577283637033991e-01
1.738692000000000126e+00,1.717576955273102390e-01
1.738832400000000167e+00,1.717576626963391861e-01
1.738972800000000207e+00,1.717576298707893523e-01
1.739113200000000248e+00,1.717575970506599603e-01
1.739253600000000288e+00,1.717575642359501220e-01
1.739394000000000329e+00,1.717575314266588382e-01
1.739534400000000369e+00,1.717574986227852207e-01
1.739674800000000410e+00,1.717574658243284924e-01
1.739815200000000450e+00,1.717574330312876540e-01
1.739955600000000491e+00,1.717574002436618175e-01
1.740010000000000057e+00,1.717573875404374562e-01
1.740150199999999980e+00,1.717573546857111833e-01
1.740290399999999904e+00,1.717573218364225607e-01
1.740430599999999828e+00,1.717572889925704782e-01
1.740570799999999752e+00,1.717572561541541587e-01
1.740710999999999675e+00,1.717572233211728250e-01
1.740851199999999599e+00,1.717571904936253668e-01
1.740991399999999523e+00,1.717571576715108961e-01
1.741131599999999446e+00,1.717571248548286356e-01
1.741271799999999370e+00,1.717570920435775861e-01
1.741411999999999294e+00,1.717570592377568595e-01
1.741552199999999218e+00,1.717570264373656785e-01
1.741692399999999141e+00,1.717569936424030441e-01
1.741832599999999065e+00,1.717569608528680680e-01
1.741972799999998989e+00,1.717569280687598621e-01
1.742019999999999902e+00,1.717569170322142957e-01
1.742160399999999942e+00,1.717568844288692720e-01
1.742300799999999983e+00,1.717568518308916214e-01
1.742441200000000023e+00,1.717568192382804559e-01
1.742581600000000064e+00,1.717567866510348873e-01
1.742722000000000104e+00,1.717567540691540273e-01
1.742862400000000145e+00,1.717567214926370989e-01
1.743002800000000185e+00,1.717566889214831027e-01
1.743143200000000226e+00,1.717566563556911508e-01
1.743283600000000266e+00,1.717566237952604657e-01
1.743424000000000307e+00,1.717565912401901596e-01
1.743564400000000347e+00,1.717565586904791219e-01
1.743704800000000388e+00,1.717565261461266868e-01
1.743845200000000428e+00,1.717564936071319659e-01
1.743985600000000469e+00,1.717564610734939601e-01
1.744040000000000035e+00,1.717564484686719961e-01
1.744178999999999924e+00,1.717564151574364484e-01
1.744317999999999813e+00,1.717563818518171859e-01
1.744456999999999702e+00,1.717563485518133204e-01
1.744595999999999592e+00,1.717563152574238527e-01
1.744734999999999481e+00,1.717562819686477837e-01
1.744873999999999370e+00,1.717562486854842252e-01
1.745012999999999259e+00,1.717562154079321779e-01
1.745151999999999148e+00,1.717561821359907537e-01
1.745290999999999038e+00,1.717561488696589533e-01
1.745429999999998927e+00,1.717561156089358887e-01
1.745568999999998816e+00,1.717560823538205605e-01
1.745707999999998705e+00,1.717560491043119697e-01
1.745846999999998594e+00,1.717560158604092280e-01
1.745985999999998484e+00,1.717559826221114472e-01
1.745989999999999931e+00,1.717559816656183402e-01
1.746130199999999855e+00,1.717559492023120749e-01
1.746270399999999778e+00,1.717559167443524215e-01
1.746410599999999702e+00,1.717558842917384920e-01
1.746550799999999626e+00,1.717558518444693982e-01
1.746690999999999550e+00,1.717558194025442520e-01
1.746831199999999473e+00,1.717557869659622760e-01
1.746971399999999397e+00,1.717557545347225822e-01
1.747111599999999321e+00,1.717557221088241715e-01
1.747251799999999244e+00,1.717556896882662665e-01
1.747391999999999168e+00,1.717556572730478681e-01
1.747532199999999092e+00,1.717556248631681992e-01
1.747672399999999016e+00,1.717555924586263716e-01
1.747812599999998939e+00,1.717555600594213860e-01
1.747952799999998863e+00,1.717555276655525764e-01
1.747999999999999998e+00,1.717555167603754818e-01
1.748140400000000039e+00,1.717554845310166334e-01
1.748280800000000079e+00,1.717554523069401151e-01
1.748421200000000120e+00,1.717554200881450388e-01
1.748561600000000160e+00,1.717553878746305163e-01
1.748702000000000201e+00,1.717553556663956593e-01
1.748842400000000241e+00,1.717553234634396908e-01
1.748982800000000282e+00,1.717552912657616115e-01
1.749123200000000322e+00,1.717552590733607554e-01
1.749263600000000363e+00,1.717552268862360121e-01
1.749404000000000403e+00,1.717551947043867155e-01
1.749544400000000444e+00,1.717551625278118665e-01
1.749684800000000484e+00,1.717551303565106879e-01
1.749825200000000525e+00,1.717550981904822915e-01
1.749965600000000565e+00,1.717550660297257892e-01
1.750019999999999909e+00,1.717550535693693758e-01
1.750160199999999833e+00,1.717550213533055592e-01
1.750300399999999756e+00,1.717549891425322883e-01
1.750440599999999680e+00,1.717549569370483420e-01
1.750580799999999604e+00,1.717549247368531651e-01
1.750720999999999528e+00,1.717548925419458694e-01
1.750861199999999451e+00,1.717548603523253448e-01
1.751001399999999375e+00,1.717548281679909250e-01
1.751141599999999299e+00,1.717547959889418330e-01
1.751281799999999222e+00,1.717547638151769585e-01
1.751421999999999146e+00,1.717547316466955243e-01
1.751562199999999070e+00,1.717546994834967533e-01
1.751702399999998994e+00,1.717546673255796463e-01
1.751842599999998917e+00,1.717546351729433152e-01
1.751982799999998841e+00,1.717546030255870937e-01
1.752029999999999976e+00,1.717545922033951733e-01
1.752170400000000017e+00,1.717545602255212689e-01
1.752310800000000057e+00,1.717545282528720740e-01
1.752451200000000098e+00,1.717544962854468116e-01
1.752591600000000138e+00,1.717544643232445933e-01
1.752732000000000179e+00,1.717544323662645311e-01
1.752872400000000219e+00,1.717544004145058478e-01
1.753012800000000260e+00,1.717543684679676552e-01
1.753153200000000300e+00,1.717543365266490651e-01
1.753293600000000341e+00,1.717543045905491894e-01
1.753434000000000381e+00,1.717542726596672509e-01
1.753574400000000422e+00,1.717542407340024724e-01
1.753714800000000462e+00,1.717542088135538547e-01
1.753855200000000503e+00,1.717541768983206207e-01
1.753995600000000543e+00,1.717541449883018823e-01
1.754050000000000109e+00,1.717541326250888734e-01
1.754188999999999998e+00,1.717540999589276529e-01
1.754327999999999887e+00,1.717540672982316163e-01
1.754466999999999777e+00,1.717540346429993203e-01
1.754605999999999666e+00,1.717540019932303208e-01
1.754744999999999555e+00,1.717539693489232855e-01
1.754883999999999444e+00,1.717539367100777703e-01
1.755022999999999334e+00,1.717539040766923319e-01
1.755161999999999223e+00,1.717538714487665263e-01
1.755300999999999112e+00,1.717538388262990212e-01
1.755439999999999001e+00,1.717538062092893725e-01
1.755578999999998890e+00,1.717537735977362479e-01
1.755717999999998780e+00,1.717537409916390923e-01
1.755856999999998669e+00,1.717537083909965734e-01
1.755995999999998558e+00,1.717536757958082472e-01
1.756000000000000005e+00,1.717536748578217809e-01
1.756140199999999929e+00,1.717536430107886591e-01
1.756280399999999853e+00,1.717536111689621503e-01
1.756420599999999776e+00,1.717535793323411442e-01
1.756560799999999700e+00,1.717535475009250856e-01
1.756700999999999624e+00,1.717535156747128644e-01
1.756841199999999548e+00,1.717534838537038144e-01
1.756981399999999471e+00,1.717534520378969365e-01
1.757121599999999395e+00,1.717534202272914534e-01
1.757261799999999319e+00,1.717533884218864770e-01
1.757401999999999243e+00,1.717533566216812302e-01
1.757542199999999166e+00,1.717533248266747137e-01
1.757682399999999090e+00,1.717532930368662614e-01
1.757822599999999014e+00,1.717532612522548741e-01
1.757962799999998937e+00,1.717532294728397746e-01
1.758010000000000073e+00,1.717532187745099970e-01
1.758150400000000113e+00,1.717531871689000900e-01
1.758290800000000154e+00,1.717531555684298494e-01
1.758431200000000194e+00,1.717531239730989423e-01
1.758571600000000235e+00,1.717530923829060363e-01
1.758712000000000275e+00,1.717530607978506874e-01
1.758852400000000316e+00,1.717530292179316742e-01
1.758992800000000356e+00,1.717529976431485528e-01
1.759133200000000397e+00,1.717529660735001018e-01
1.759273600000000437e+00,1.717529345089858772e-01
1.759414000000000478e+00,1.717529029496046578e-01
1.759554400000000518e+00,1.717528713953559993e-01
1.759694800000000559e+00,1.717528398462386807e-01
1.759835200000000599e+00,1.717528083022522578e-01
1.759975600000000640e+00,1.717527767633953983e-01
1.760029999999999983e+00,1.717527645439818063e-01
1.760170199999999907e+00,1.717527329451409290e-01
1.760310399999999831e+00,1.717527013514498213e-01
1.760450599999999755e+00,1.717526697629074839e-01
1.760590799999999678e+00,1.717526381795132506e-01
1.760730999999999602e+00,1.717526066012661223e-01
1.760871199999999526e+00,1.717525750281654329e-01
1.761011399999999449e+00,1.717525434602102941e-01
1.761151599999999373e+00,1.717525118973997067e-01
1.761291799999999297e+00,1.717524803397330047e-01
1.761431999999999221e+00,1.717524487872094108e-01
1.761572199999999144e+00,1.717524172398279259e-01
1.761712399999999068e+00,1.717523856975877727e-01
1.761852599999998992e+00,1.717523541604880633e-01
1.761992799999998915e+00,1.717523226285280202e-01
1.762040000000000051e+00,1.717523120135007186e-01
1.762178999999999940e+00,1.717522798462769451e-01
1.762317999999999829e+00,1.717522476844022261e-01
1.762456999999999718e+00,1.717522155278757845e-01
1.762595999999999608e+00,1.717521833766967321e-01
1.762734999999999497e+00,1.717521512308641807e-01
1.762873999999999386e+00,1.717521190903770201e-01
1.763012999999999275e+00,1.717520869552346952e-01
1.763151999999999164e+00,1.717520548254360957e-01
1.763290999999999054e+00,1.717520227009804445e-01
1.763429999999998943e+00,1.717519905818667425e-01
1.763568999999998832e+00,1.717519584680942124e-01
1.763707999999998721e+00,1.717519263596619661e-01
1.763846999999998610e+00,1.717518942565690043e-01
1.763985999999998500e+00,1.717518621588144390e-01
1.763989999999999947e+00,1.717518612351425222e-01
1.764130399999999987e+00,1.717518299870779419e-01
1.764270800000000028e+00,1.717517987440729810e-01
1.764411200000000068e+00,1.717517675061267513e-01
1.764551600000000109e+00,1.717517362732384756e-01
1.764692000000000149e+00,1.717517050454073768e-01
1.764832400000000190e+00,1.717516738226325668e-01
1.764972800000000230e+00,1.717516426049131573e-01
1.765113200000000271e+00,1.717516113922484822e-01
1.765253600000000311e+00,1.717515801846377643e-01
1.765394000000000352e+00,1.717515489820800045e-01
1.765534400000000392e+00,1.717515177845745367e-01
1.765674800000000433e+00,1.717514865921203615e-01
1.765815200000000473e+00,1.717514554047168129e-01
1.765955600000000514e+00,1.717514242223630028e-01
1.766010000000000080e+00,1.717514121410694816e-01
1.766150200000000003e+00,1.717513809096409272e-01
1.766290399999999927e+00,1.717513496832784314e-01
1.766430599999999851e+00,1.717513184619811062e-01
1.766570799999999775e+00,1.717512872457481743e-01
1.766710999999999698e+00,1.717512560345787476e-01
1.766851199999999622e+00,1.717512248284720489e-01
1.766991399999999546e+00,1.717511936274271900e-01
1.767131599999999469e+00,1.717511624314433938e-01
1.767271799999999393e+00,1.717511312405197721e-01
1.767411999999999317e+00,1.717511000546556588e-01
1.767552199999999241e+00,1.717510688738501656e-01
1.767692399999999164e+00,1.717510376981024045e-01
1.767832599999999088e+00,1.717510065274115982e-01
1.767972799999999012e+00,1.717509753617769697e-01
1.768019999999999925e+00,1.717509648700678015e-01
1.768160399999999965e+00,1.717509338632384752e-01
1.768300800000000006e+00,1.717509028614141453e-01
1.768441200000000046e+00,1.717508718645940347e-01
1.768581600000000087e+00,1.717508408727771441e-01
1.768722000000000127e+00,1.717508098859630294e-01
1.768862400000000168e+00,1.717507789041506916e-01
1.769002800000000208e+00,1.717507479273393534e-01
1.769143200000000249e+00,1.717507169555281266e-01
1.769283600000000289e+00,1.717506859887163451e-01
1.769424000000000330e+00,1.717506550269030097e-01
1.769564400000000370e+00,1.717506240700873432e-01
1.769704800000000411e+00,1.717505931182687906e-01
1.769845200000000451e+00,1.717505621714463526e-01
1.769985600000000492e+00,1.717505312296192521e-01
1.770040000000000058e+00,1.717505192415129667e-01
1.770178999999999947e+00,1.717504875608699688e-01
1.770317999999999836e+00,1.717504558854640040e-01
1.770456999999999725e+00,1.717504242152942950e-01
1.770595999999999615e+00,1.717503925503598428e-01
1.770734999999999504e+00,1.717503608906598700e-01
1.770873999999999393e+00,1.717503292361934886e-01
1.771012999999999282e+00,1.717502975869598103e-01
1.771151999999999171e+00,1.717502659429580580e-01
1.771290999999999061e+00,1.717502343041873436e-01
1.771429999999998950e+00,1.717502026706466678e-01
1.771568999999998839e+00,1.717501710423352534e-01
1.771707999999998728e+00,1.717501394192523234e-01
1.771846999999998618e+00,1.717501078013968785e-01
1.771985999999998507e+00,1.717500761887681415e-01
1.771989999999999954e+00,1.717500752790566132e-01
1.772130199999999878e+00,1.717500444044669505e-01
1.772270399999999801e+00,1.717500135348628554e-01
1.772410599999999725e+00,1.717499826702434396e-01
1.772550799999999649e+00,1.717499518106079259e-01
1.772690999999999573e+00,1.717499209559554263e-01
1.772831199999999496e+00,1.717498901062852745e-01
1.772971399999999420e+00,1.717498592615966935e-01
1.773111599999999344e+00,1.717498284218886839e-01
1.773251799999999267e+00,1.717497975871605798e-01
1.773391999999999191e+00,1.717497667574114928e-01
1.773532199999999115e+00,1.717497359326407569e-01
1.773672399999999039e+00,1.717497051128473728e-01
1.773812599999998962e+00,1.717496742980306745e-01
1.773952799999998886e+00,1.717496434881897738e-01
1.774000000000000021e+00,1.717496331162537970e-01
1.774140400000000062e+00,1.717496024655520426e-01
1.774280800000000102e+00,1.717495718197751264e-01
1.774421200000000143e+00,1.717495411789222715e-01
1.774561600000000183e+00,1.717495105429925895e-01
1.774702000000000224e+00,1.717494799119855253e-01
1.774842400000000264e+00,1.717494492859000799e-01
1.774982800000000305e+00,1.717494186647355869e-01
1.775123200000000345e+00,1.717493880484911584e-01
1.775263600000000386e+00,1.717493574371660170e-01
1.775404000000000426e+00,1.717493268307593857e-01
1.775544400000000467e+00,1.717492962292704872e-01
1.775684800000000507e+00,1.717492656326985445e-01
1.775825200000000548e+00,1.717492350410427804e-01
1.775965600000000588e+00,1.717492044543024177e-01
1.776019999999999932e+00,1.717491926037677530e-01
1.776160199999999856e+00,1.717491620588266210e-01
1.776300399999999780e+00,1.717491315187877898e-01
1.776440599999999703e+00,1.717491009836504823e-01
1.776580799999999627e+00,1.717490704534138102e-01
1.776720999999999551e+00,1.717490399280769964e-01
1.776861199999999474e+00,1.717490094076392637e-01
1.777001399999999398e+00,1.717489788920999461e-01
1.777141599999999322e+00,1.717489483814580442e-01
1.777281799999999246e+00,1.717489178757128920e-01
1.777421999999999169e+00,1.717488873748637124e-01
1.777562199999999093e+00,1.717488568789097281e-01
1.777702399999999017e+00,1.717488263878500510e-01
1.777842599999998940e+00,1.717487959016840149e-01
1.777982799999998864e+00,1.717487654204107317e-01
1.778029999999999999e+00,1.717487551590816119e-01
1.778170400000000040e+00,1.717487250472323757e-01
1.778310800000000080e+00,1.717486949401583196e-01
1.778451200000000121e+00,1.717486648378587777e-01
1.778591600000000161e+00,1.717486347403328617e-01
1.778732000000000202e+00,1.717486046475799055e-01
1.778872400000000242e+00,1.717485745595990210e-01
1.779012800000000283e+00,1.717485444763896529e-01
1.779153200000000323e+00,1.717485143979509132e-01
1.779293600000000364e+00,1.717484843242820247e-01
1.779434000000000404e+00,1.717484542553823212e-01
1.779574400000000445e+00,1.717484241912509146e-01
1.779714800000000485e+00,1.717483941318871388e-01
1.779855200000000526e+00,1.717483640772902165e-01
1.779995600000000566e+00,1.717483340274594816e-01
1.780049999999999910e+00,1.717483223849356477e-01
1.780189000000000021e+00,1.717482918349217957e-01
1.780328000000000133e+00,1.717482612898343364e-01
1.780467000000000244e+00,1.717482307496724925e-01
1.780606000000000355e+00,1.717482002144354869e-01
1.780745000000000466e+00,1.717481696841224315e-01
1.780884000000000578e+00,1.717481391587325490e-01
1.781023000000000689e+00,1.717481086382651734e-01
1.781162000000000800e+00,1.717480781227194164e-01
1.781301000000000911e+00,1.717480476120945010e-01
1.781440000000001023e+00,1.717480171063896499e-01
1.781579000000001134e+00,1.717479866056039750e-01
1.781718000000001245e+00,1.717479561097368101e-01
1.781857000000001356e+00,1.717479256187872672e-01
1.781996000000001468e+00,1.717478951327546799e-01
1.782000000000000028e+00,1.717478942554628851e-01
1.782140199999999952e+00,1.717478646800596476e-01
1.782280399999999876e+00,1.717478351092839306e-01
1.782420599999999800e+00,1.717478055431350681e-01
1.782560799999999723e+00,1.717477759816121718e-01
1.782700999999999647e+00,1.717477464247147978e-01
1.782841199999999571e+00,1.717477168724420578e-01
1.782981399999999494e+00,1.717476873247931746e-01
1.783121599999999418e+00,1.717476577817674821e-01
1.783261799999999342e+00,1.717476282433643142e-01
1.783401999999999266e+00,1.717475987095828938e-01
1.783542199999999189e+00,1.717475691804224436e-01
1.783682399999999113e+00,1.717475396558824086e-01
1.783822599999999037e+00,1.717475101359619005e-01
1.783962799999998960e+00,1.717474806206602533e-01
1.784010000000000096e+00,1.717474706845057986e-01
1.784150400000000136e+00,1.717474415744074667e-01
1.784290800000000177e+00,1.717474124688023185e-01
1.784431200000000217e+00,1.717473833676896877e-01
1.784571600000000258e+00,1.717473542710687973e-01
1.784712000000000298e+00,1.717473251789389810e-01
1.784852400000000339e+00,1.717472960912994617e-01
1.784992800000000379e+00,1.717472670081496844e-01
1.785133200000000420e+00,1.717472379294888718e-01
1.785273600000000460e+00,1.717472088553163578e-01
1.785414000000000501e+00,1.717471797856314764e-01
1.785554400000000541e+00,1.717471507204334502e-01
1.785694800000000582e+00,1.717471216597217243e-01
1.785835200000000622e+00,1.717470926034954104e-01
1.785975600000000663e+00,1.717470635517539534e-01
1.786030000000000006e+00,1.717470522959119172e-01
1.786170199999999930e+00,1.717470236159293062e-01
1.786310399999999854e+00,1.717469949403177543e-01
1.786450599999999778e+00,1.717469662690765952e-01
1.786590799999999701e+00,1.717469376022051630e-01
1.786730999999999625e+00,1.717469089397027915e-01
1.786871199999999549e+00,1.717468802815687035e-01
1.787011399999999472e+00,1.717468516278023438e-01
1.787151599999999396e+00,1.717468229784031575e-01
1.787291799999999320e+00,1.717467943333702562e-01
1.787431999999999244e+00,1.717467656927031960e-01
1.787572199999999167e+00,1.717467370564010887e-01
1.787712399999999091e+00,1.717467084244633790e-01
1.787852599999999015e+00,1.717466797968894010e-01
1.787992799999998939e+00,1.717466511736784884e-01
1.788040000000000074e+00,1.717466415378281486e-01
1.788178999999999963e+00,1.717466130692233417e-01
1.788317999999999852e+00,1.717465846049347489e-01
1.788456999999999741e+00,1.717465561449618150e-01
1.788595999999999631e+00,1.717465276893037629e-01
1.788734999999999520e+00,1.717464992379600375e-01
1.788873999999999409e+00,1.717464707909299726e-01
1.789012999999999298e+00,1.717464423482130131e-01
1.789151999999999187e+00,1.717464139098083820e-01
1.789290999999999077e+00,1.717463854757154129e-01
1.789429999999998966e+00,1.717463570459334399e-01
1.789568999999998855e+00,1.717463286204619077e-01
1.789707999999998744e+00,1.717463001993001503e-01
1.789846999999998634e+00,1.717462717824473906e-01
1.789985999999998523e+00,1.717462433699030733e-01
1.789989999999999970e+00,1.717462425522794378e-01
1.790130400000000011e+00,1.717462160162219753e-01
1.790270800000000051e+00,1.717461894839226177e-01
1.790411200000000091e+00,1.717461629553809210e-01
1.790551600000000132e+00,1.717461364305962190e-01
1.790692000000000172e+00,1.717461099095680677e-01
1.790832400000000213e+00,1.717460833922960228e-01
1.790972800000000253e+00,1.717460568787794184e-01
